"interview_id","company","source","type","text","date","time","salary_range","level","duration","topics","complexity","question_number","sender"
"Яндекс_2025-06-02_1_25_11_cf4c433a","Яндекс","json","question","Какие улучшения внес в работу команды?","2025-06-02","14:32:40","250","","","","","14","Alexandro 4"
"Яндекс_2025-06-02_1_25_12_379373c7","Яндекс","json","question","Расскажи про несколько решенных сложных задач","2025-06-02","14:32:40","250","","","","","","Alexandro 4"
"Яндекс_2025-05-30_1_26_0_3c05682f","Яндекс","json","code","const logHello = () => { console.log('hello!') }","2025-05-30","20:43:37","","","","","","","Никита"
"Яндекс_2025-05-30_1_26_1_56a08ba1","Яндекс","json","code","function runOnce(fn) { let isCalled = false; let result; return function(...args) { if (!isCalled) { isCalled = true; result = fn(...args); return result; }","2025-05-30","20:43:37","","","","","","","Никита"
"Яндекс_2025-05-30_1_26_2_9473c2bc","Яндекс","json","code","const logHello = () => { console.log('hello!'); }","2025-05-30","20:43:37","","","","","","","Никита"
"Яндекс_2025-05-30_1_26_3_4a7b7e32","Яндекс","json","code","function sleep(duration) { return new Promise(resolve =>{ setTimeout(()=>{ resolve() }","2025-05-30","20:43:37","","","","","","","Никита"
"Яндекс_2025-05-30_1_26_4_4d4bb44b","Яндекс","json","code","function auth() { // asyncAuth((error, data) => {}","2025-05-30","20:43:37","","","","","","","Никита"
"Яндекс_2025-05-30_1_26_6_b91845f4","Яндекс","json","code","async function tryAuth(n) { try { const response = await auth(); return response; }","2025-05-30","20:43:37","","","","","","","Никита"
"Яндекс_2025-05-30_1_26_7_b377bd33","Яндекс","json","code","function oddSort(numbers) { const oddNumbers = numbers.filter(num => num % 2 !== 0).sort((a, b) => a - b); let oddIndex = 0; return numbers.map(num => { if (num % 2 !== 0) { return oddNumbers[oddIndex++]; }","2025-05-30","20:43:37","","","","","","","Никита"
"Яндекс_2025-05-30_1_26_8_840ce3bc","Яндекс","json","code","function runOnce(fn) { let isCalled = false; let result; return function(...args) { if (!isCalled) { isCalled = true; result = fn(...args); return result; } else { return undefined; } }; }","2025-05-30","20:43:37","","","","","","","Никита"
"Яндекс_2025-05-30_1_26_9_c237c00a","Яндекс","json","code","function sleep(duration) { return new Promise(resolve =>{ setTimeout(()=>{ resolve() }, duration) } }","2025-05-30","20:43:37","","","","","","","Никита"
"Яндекс_2025-05-27_1_27_0_644f433e","Яндекс","json","task",". // — 1 — console.log( typeof [] ) // ?? // — 2 — console.log( typeof null ) // ?? // — 3 — console.log( 1 + ""2"" ) // ?? // — 4 — console.log( ""4"" - 2 ) // ?? // — 5 — const first = () => console.log('Один') const second = () => console.log('Два') const third = () => console.log('Три') first() setTimeout(second, 0) third() // ?? // — 6 — var a = 2 var b = a b++ console.log(a) // ?? console.log(b) // ?? // — 7 — var c = [1, 2, 3] var d = c d.push(4) console.log(c) // ?? console.log(d) // ?? // — 8 — { console.log(i) // ?? let i = 10 console.log(i) // ?? } Ответ: object object 12 2 Один Три 2 3 [ 1, 2, 3, 4 ] [ 1, 2, 3, 4 ] ReferenceError: Cannot access 'i' before initialization Задача 2. import asyncAuth from '...'; /** * Функция `asyncAuth(callback)` принимает callback, в который может * быть передана ошибка (первым аргументом) и данные * с бекенда (вторым аргументом). * asyncAuth((error, data) => {}); * * Вам нужно реализовать функцию `auth()`,","2025-05-27","08:13:09","300","","","","","1","Артур Виноградов"
"Яндекс_2025-05-27_1_27_1_b555ffbf","Яндекс","json","code","function auth() { return new Promise((res, rej) => { asyncAuth((error, data) => { if (error) return rej(error); res(data); }","2025-05-27","08:13:09","300","","","","","","Артур Виноградов"
"Яндекс_2025-05-27_1_27_2_697b7dca","Яндекс","json","code","function tryAuth(n = 5) { return new Promise((res, rej) => { auth() .then(res) .catch((err) => { if (n) return tryAuth(n - 1); rej(err); }","2025-05-27","08:13:09","300","","","","","","Артур Виноградов"
"Яндекс_2025-05-27_1_27_3_49fea891","Яндекс","json","code","function callLimit(fn, limit, callback) { // Тут что-то написать }","2025-05-27","08:13:09","300","","","","","","Артур Виноградов"
"Яндекс_2025-05-27_1_27_4_114c11fe","Яндекс","json","code","function log(title, message) { console.log(title + ': ' + message); }","2025-05-27","08:13:09","300","","","","","","Артур Виноградов"
"Яндекс_2025-05-27_1_27_5_a5e6000c","Яндекс","json","code","function callLimit(fn, limit, callback) { let count = 0; // Счётчик вызовов // Обёртка над исходной функцией function wrapper(...args) { if (count >= limit) return; // Прекратить выполнение, если лимит превышен count++; // Увеличить счётчик // Если вызов достиг лимита — вызвать callback (если он передан) if (count === limit && typeof callback === 'function') { callback(); }","2025-05-27","08:13:09","300","","","","","","Артур Виноградов"
"Яндекс_2025-05-27_1_27_6_ae2d0163","Яндекс","json","code","function auth() { return new Promise((res, rej) => { asyncAuth((error, data) => { if (error) return rej(error); res(data); }); }); }","2025-05-27","08:13:09","300","","","","","","Артур Виноградов"
"Яндекс_2025-05-27_1_27_7_3953f335","Яндекс","json","code","function tryAuth(n = 5) { return new Promise((res, rej) => { auth() .then(res) .catch((err) => { if (n) return tryAuth(n - 1); rej(err); }); }); }","2025-05-27","08:13:09","300","","","","","","Артур Виноградов"
"Яндекс_2025-05-26_1_28_0_826e5c26","Яндекс","json","task","/* У нас есть набор билетов вида: [ { from: 'London', to: 'Moscow' }, { from: 'NY', to: 'London' }, { from: 'Moscow', to: 'SPb' }, ... ] Из этих билетов можно построить единственный, неразрывный маршрут. Петель и повторов в маршруте нет. Нужно написать программу, которая возвращает эти же объекты билетов в порядке следования по маршруту. Начало маршрута известно. */ function getRoute(tickets = [], start) { const routesMap = {}; tickets.forEach((item) => { const { from, to } = item; routesMap[from] = to; }); let currentCity = start; const result = []; while (currentCity && routesMap[currentCity]) { result.push({ from: currentCity, to: routesMap[currentCity] }); currentCity = routesMap[currentCity]; } return result; } Задача 2: Есть некая структура папок, их нужно отрисовать в консоли. Папки могут содержать детей и т.д. Чтобы не было рекурсии. function printDirectoryStructure(data) { const stack = [{ item: data, level: 0 }];","2025-05-26","19:55:06","","","","","","1","Лёша"
"Яндекс_2025-05-26_1_28_1_e2400781","Яндекс","json","code","function getRoute(tickets = [], start) { const routesMap = {}","2025-05-26","19:55:06","","","","","","","Лёша"
"Яндекс_2025-05-26_1_28_2_1b32d400","Яндекс","json","code","function printDirectoryStructure(data) { const stack = [{ item: data, level: 0 }","2025-05-26","19:55:06","","","","","","","Лёша"
"Яндекс_2025-05-26_1_28_3_47bcf61f","Яндекс","json","code","function throttle(callee, timeout) { let timer = null return function perform(...args) { if (timer) return // Если таймера нет, значит мы можем вызвать функцию: timer = setTimeout(() => { callee(...args) // По окончании сбрасываем таймер: timer = null }","2025-05-26","19:55:06","","","","","","","Лёша"
